time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,4.1774174e-06,6.103515625e-05
0.06,0.0012228846,0.005889892578125
0.08,0.0028459048,0.0106201171875
0.1,0.0041093403,0.012664794921875
0.12,0.023419188,0.19549560546875
0.14,0.10779933,0.461273193359375
0.16,0.17765006,0.67120361328125
0.18,0.23401172,0.67120361328125
0.2,0.25683913,0.67120361328125
0.22,0.24874087,0.625335693359375
0.24,0.25325334,0.625335693359375
0.26,0.25321415,0.618865966796875
0.28,0.25376594,0.6090087890625
0.3,0.2530977,0.539581298828125
0.32,0.25067836,0.564666748046875
0.34,0.23904242,0.564666748046875
0.36,0.20088986,0.552154541015625
0.38,0.16208783,0.500030517578125
0.4,0.16431189,0.5008544921875
0.42,0.16793258,0.541107177734375
0.44,0.1974841,0.6258544921875
0.46,0.25266808,0.6258544921875
0.48,0.29117382,0.635528564453125
0.5,0.28742594,0.635528564453125
0.52,0.29023844,0.625396728515625
0.54,0.2886701,0.653472900390625
0.56,0.28093088,0.653472900390625
0.58,0.2695315,0.65216064453125
0.6,0.24808818,0.72119140625
0.62,0.22240473,0.72119140625
0.64,0.20969948,0.640960693359375
0.66,0.2072947,0.65899658203125
0.68,0.19890153,0.65899658203125
0.7,0.1954454,0.637420654296875
0.72,0.20058157,0.650177001953125
0.74,0.19977847,0.650177001953125
0.76,0.19565998,0.548675537109375
0.78,0.19401962,0.548675537109375
0.8,0.19028467,0.54315185546875
0.82,0.18507883,0.481842041015625
0.84,0.17974977,0.46319580078125
0.86,0.17791677,0.45562744140625
0.88,0.17726757,0.45562744140625
0.9,0.17653455,0.47674560546875
0.92,0.18281583,0.47674560546875
0.94,0.192601,0.434173583984375
0.96,0.19948997,0.434173583984375
0.98,0.2004407,0.46075439453125
1.0,0.20956525,0.675048828125
1.02,0.22496663,0.675048828125
1.04,0.23082498,0.61328125
1.06,0.23290613,0.61328125
1.08,0.23742889,0.6341552734375
1.1,0.2364043,0.6341552734375
1.12,0.23338774,0.6341552734375
1.14,0.20840374,0.603973388671875
1.16,0.16921593,0.59368896484375
1.18,0.14146218,0.55279541015625
1.2,0.14357136,0.55279541015625
1.22,0.14280456,0.5421142578125
1.24,0.14221159,0.513702392578125
1.26,0.16492993,0.6046142578125
1.28,0.22536933,0.639495849609375
1.3,0.26996416,0.639495849609375
1.32,0.27251107,0.596893310546875
1.34,0.28104353,0.601898193359375
1.36,0.282509,0.614837646484375
1.38,0.27913627,0.614837646484375
1.4,0.25393727,0.614837646484375
1.42,0.20275809,0.5762939453125
1.44,0.1715307,0.499176025390625
1.46,0.17131272,0.478759765625
1.48,0.17347935,0.510406494140625
1.5,0.17479335,0.510406494140625
1.52,0.18307418,0.497894287109375
1.54,0.19166373,0.53143310546875
1.56,0.19683094,0.53143310546875
1.58,0.18983154,0.53143310546875
1.6,0.18688364,0.474334716796875
1.62,0.18250683,0.447113037109375
1.64,0.18332453,0.425140380859375
1.66,0.1851122,0.4364013671875
1.68,0.18347505,0.47808837890625
