time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,0.0,0.0
0.06,0.0,0.0
0.08,0.0,0.0
0.1,0.0,0.0
0.12,0.0,0.0
0.14,0.0,0.0
0.16,0.0,0.0
0.18,0.0,0.0
0.2,0.0,0.0
0.22,0.0,0.0
0.24,0.0,0.0
0.26,0.0,0.0
0.28,0.0,0.0
0.3,0.0,0.0
0.32,0.0,0.0
0.34,0.0,0.0
0.36,0.0,0.0
0.38,0.0,0.0
0.4,0.0,0.0
0.42,0.0,0.0
0.44,0.0004050474,0.003204345703125
0.46,0.002767821,0.010986328125
0.48,0.0041791317,0.013336181640625
0.5,0.005778208,0.01898193359375
0.52,0.0063500237,0.020660400390625
0.54,0.006343447,0.020660400390625
0.56,0.00649047,0.02044677734375
0.58,0.0071486286,0.02044677734375
0.6,0.0071137114,0.017578125
0.62,0.0073557124,0.021636962890625
0.64,0.007828417,0.026123046875
0.66,0.010639541,0.029083251953125
0.68,0.010246273,0.029083251953125
0.7,0.010421831,0.029083251953125
0.72,0.00815056,0.022216796875
0.74,0.009637876,0.02716064453125
0.76,0.0109589,0.02716064453125
0.78,0.0111952005,0.03607177734375
0.8,0.012421086,0.03607177734375
0.82,0.011474435,0.03607177734375
0.84,0.010185115,0.02911376953125
0.86,0.010598028,0.029998779296875
0.88,0.011248706,0.038116455078125
0.9,0.0118120015,0.038116455078125
0.92,0.010095461,0.02874755859375
0.94,0.009871293,0.033660888671875
0.96,0.010489992,0.033660888671875
0.98,0.011986526,0.033660888671875
1.0,0.010289091,0.033355712890625
1.02,0.01047759,0.028594970703125
1.04,0.0115781585,0.03167724609375
1.06,0.012087629,0.03167724609375
1.08,0.010482998,0.030029296875
1.1,0.009803488,0.028045654296875
1.12,0.010744469,0.03021240234375
1.14,0.011722875,0.030517578125
1.16,0.011151887,0.0352783203125
1.18,0.011921468,0.0352783203125
1.2,0.0118814595,0.03436279296875
1.22,0.014097446,0.051971435546875
1.24,0.013823591,0.051971435546875
1.26,0.011813553,0.03741455078125
1.28,0.012860577,0.044036865234375
1.3,0.012394034,0.044036865234375
1.32,0.011455844,0.044036865234375
1.34,0.009782048,0.029571533203125
1.36,0.009717137,0.02703857421875
1.38,0.01094038,0.02703857421875
1.4,0.012753102,0.036712646484375
1.42,0.0124307955,0.036712646484375
1.44,0.013647832,0.039398193359375
1.46,0.013802032,0.039398193359375
1.48,0.013909382,0.0374755859375
1.5,0.01325508,0.03485107421875
1.52,0.010531744,0.032196044921875
1.54,0.0089075295,0.02423095703125
1.56,0.008576379,0.0272216796875
1.58,0.00957732,0.03045654296875
1.6,0.009773633,0.03045654296875
1.62,0.0124315405,0.037689208984375
1.64,0.012639107,0.037689208984375
1.66,0.011937309,0.031463623046875
1.68,0.012500679,0.04364013671875
1.7,0.013047308,0.04364013671875
1.72,0.013301106,0.037994384765625
1.74,0.012685217,0.037994384765625
1.76,0.0123632075,0.0367431640625
1.78,0.013460893,0.0367431640625
1.8,0.015907422,0.043914794921875
