time_s,rms,peak
0.0,0.050177325,0.360137939453125
0.02,0.055920202,0.360137939453125
0.04,0.048990943,0.224334716796875
0.06,0.037454277,0.1943359375
0.08,0.024757145,0.08062744140625
0.1,0.024312371,0.145782470703125
0.12,0.024653722,0.145782470703125
0.14,0.023318868,0.145782470703125
0.16,0.020231837,0.11480712890625
0.18,0.015504178,0.089935302734375
0.2,0.0134561695,0.052215576171875
0.22,0.039638147,0.36004638671875
0.24,0.056419786,0.36004638671875
0.26,0.05923534,0.36004638671875
0.28,0.05425135,0.242431640625
0.3,0.048555568,0.242431640625
0.32,0.0413492,0.13360595703125
0.34,0.039145697,0.196380615234375
0.36,0.03264787,0.196380615234375
0.38,0.025751024,0.1641845703125
0.4,0.019828653,0.10894775390625
0.42,0.016682869,0.103607177734375
0.44,0.01709414,0.066192626953125
0.46,0.038902916,0.316802978515625
0.48,0.053953547,0.316802978515625
0.5,0.054266207,0.310333251953125
0.52,0.048330866,0.22894287109375
0.54,0.038554817,0.22894287109375
0.56,0.024628373,0.08123779296875
0.58,0.02412344,0.112518310546875
0.6,0.025677174,0.144866943359375
0.62,0.02513354,0.144866943359375
0.64,0.02274149,0.083740234375
0.66,0.019811066,0.083740234375
0.68,0.01732449,0.083740234375
0.7,0.03496694,0.362518310546875
0.72,0.054544948,0.38739013671875
0.74,0.06054645,0.38739013671875
0.76,0.05671906,0.265167236328125
0.78,0.047517806,0.2623291015625
0.8,0.03304375,0.10650634765625
0.82,0.02699508,0.144012451171875
0.84,0.026249228,0.144012451171875
0.86,0.027011203,0.144012451171875
0.88,0.023743466,0.105682373046875
0.9,0.018831842,0.098876953125
0.92,0.015533245,0.059661865234375
0.94,0.038144816,0.34765625
0.96,0.054091815,0.34765625
0.98,0.062183276,0.34765625
1.0,0.063237235,0.25238037109375
1.02,0.056277316,0.198028564453125
1.04,0.04524393,0.16064453125
1.06,0.030674469,0.1451416015625
1.08,0.023743108,0.1451416015625
1.1,0.024124404,0.1451416015625
1.12,0.023275634,0.133575439453125
1.14,0.019342296,0.09710693359375
1.16,0.01806851,0.09710693359375
1.18,0.038441107,0.3712158203125
1.2,0.04940246,0.3712158203125
1.22,0.05581004,0.3712158203125
1.24,0.04822039,0.263458251953125
1.26,0.03807987,0.243865966796875
1.28,0.03274022,0.212799072265625
1.3,0.030256314,0.100067138671875
1.32,0.034173224,0.136993408203125
1.34,0.034208246,0.136993408203125
1.36,0.02956552,0.09033203125
1.38,0.024048299,0.084320068359375
1.4,0.019768922,0.0780029296875
1.42,0.027240867,0.18255615234375
1.44,0.048888538,0.3182373046875
1.46,0.056683112,0.3182373046875
1.48,0.054232083,0.20782470703125
1.5,0.048624557,0.150604248046875
1.52,0.038013536,0.1463623046875
1.54,0.027398944,0.094879150390625
1.56,0.0254959,0.165496826171875
1.58,0.02610456,0.165496826171875
1.6,0.025330227,0.1396484375
1.62,0.023109589,0.13775634765625
1.64,0.019752271,0.1131591796875
1.66,0.031196298,0.226806640625
1.68,0.061667837,0.43609619140625
1.7,0.07517839,0.43609619140625
1.72,0.06932196,0.371856689453125
1.74,0.06098574,0.31060791015625
1.76,0.044522516,0.2685546875
1.78,0.03311143,0.102783203125
1.8,0.032462344,0.129791259765625
1.82,0.033656225,0.129791259765625
1.84,0.03285961,0.106231689453125
1.86,0.02844813,0.102996826171875
1.88,0.020266213,0.09991455078125
1.9,0.01936913,0.1876220703125
1.92,0.043190617,0.368011474609375
1.94,0.053549577,0.368011474609375
1.96,0.050375372,0.2667236328125
1.98,0.042460594,0.208587646484375
2.0,0.0318826,0.1881103515625
2.02,0.024423152,0.109283447265625
2.04,0.024801295,0.152191162109375
2.06,0.026044372,0.152191162109375
2.08,0.023223607,0.117645263671875
2.1,0.019145507,0.0955810546875
2.12,0.014869475,0.089935302734375
2.14,0.02262727,0.19134521484375
2.16,0.048602473,0.367279052734375
2.18,0.061199207,0.367279052734375
2.2,0.057804126,0.285003662109375
2.22,0.04900977,0.2247314453125
2.24,0.036716633,0.205474853515625
2.26,0.022451792,0.10858154296875
2.28,0.02338275,0.176788330078125
2.3,0.024413224,0.176788330078125
2.32,0.022684248,0.13433837890625
2.34,0.020000277,0.1053466796875
2.36,0.017021526,0.08154296875
2.38,0.022545237,0.201019287109375
2.4,0.044937853,0.3907470703125
2.42,0.056155108,0.3907470703125
2.44,0.053786423,0.310333251953125
2.46,0.044586364,0.273162841796875
2.48,0.033284605,0.227081298828125
2.5,0.02252318,0.088653564453125
2.52,0.026302673,0.13653564453125
2.54,0.02858008,0.13653564453125
2.56,0.027195318,0.114105224609375
2.58,0.022974446,0.107574462890625
2.6,0.016859543,0.093048095703125
2.62,0.018906169,0.22528076171875
2.64,0.04277086,0.376068115234375
2.66,0.05681821,0.376068115234375
2.68,0.05888291,0.317474365234375
2.7,0.053718816,0.2623291015625
2.72,0.04358684,0.241729736328125
2.74,0.029265016,0.099761962890625
2.76,0.028280824,0.155975341796875
2.78,0.02628089,0.155975341796875
2.8,0.022363015,0.12127685546875
2.82,0.019586831,0.081573486328125
2.84,0.017002078,0.079620361328125
2.86,0.021118287,0.19354248046875
2.88,0.048227645,0.426605224609375
2.9,0.06272714,0.426605224609375
2.92,0.064006224,0.365753173828125
2.94,0.048074268,0.263397216796875
