time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,0.0,0.0
0.06,0.0,0.0
0.08,0.0,0.0
0.1,0.0,0.0
0.12,0.0,0.0
0.14,0.0,0.0
0.16,0.0,0.0
0.18,0.0,0.0
0.2,0.0,0.0
0.22,0.0,0.0
0.24,0.0,0.0
0.26,5.335952e-06,3.0517578125e-05
0.28,1.29999e-05,6.103515625e-05
0.3,5.3238895e-05,0.00030517578125
0.32,0.002877695,0.005950927734375
0.34,0.0040206434,0.005950927734375
0.36,0.0038385477,0.005584716796875
0.38,0.003729704,0.0125732421875
0.4,0.004909503,0.013824462890625
0.42,0.0051529235,0.013824462890625
0.44,0.0032902025,0.0074462890625
0.46,0.0022587294,0.003662109375
0.48,0.0015994661,0.002838134765625
0.5,0.0011666176,0.00201416015625
0.52,0.0007314481,0.001953125
0.54,0.0004504062,0.001129150390625
0.56,0.0004008179,0.001129150390625
0.58,0.00036993768,0.001129150390625
0.6,0.000669136,0.00152587890625
0.62,0.0007046983,0.00152587890625
0.64,0.00043556307,0.001007080078125
0.66,0.00038378075,0.0008544921875
0.68,0.00028229188,0.000762939453125
0.7,0.00023057203,0.000640869140625
0.72,0.00027760852,0.001007080078125
0.74,0.00073946686,0.0018310546875
0.76,0.0007670755,0.0018310546875
0.78,0.00035565556,0.00079345703125
0.8,0.00030643572,0.000701904296875
0.82,0.0002468065,0.00067138671875
0.84,0.0002332473,0.00067138671875
0.86,0.000173337,0.000518798828125
0.88,0.00016813235,0.000518798828125
0.9,0.00016155776,0.000579833984375
0.92,0.00022548689,0.000762939453125
0.94,0.00024285249,0.000762939453125
0.96,0.00019632459,0.000732421875
0.98,0.00048880297,0.00128173828125
1.0,0.00080585474,0.0013427734375
1.02,0.0008576695,0.0013427734375
1.04,0.00067628955,0.00128173828125
1.06,0.0005227195,0.00115966796875
1.08,0.00042565016,0.001068115234375
1.1,0.00033467126,0.0008544921875
1.12,0.00028096617,0.0008544921875
1.14,0.00019379133,0.000701904296875
1.16,0.0001643366,0.000579833984375
1.18,0.00017335289,0.000640869140625
1.2,0.00017292587,0.000640869140625
1.22,0.00021056138,0.000701904296875
1.24,0.0002707276,0.00079345703125
1.26,0.000411237,0.002197265625
1.28,0.08593108,0.344879150390625
1.3,0.1293812,0.525177001953125
1.32,0.1615088,0.525177001953125
1.34,0.20316051,0.68194580078125
1.36,0.24563897,0.755950927734375
1.38,0.28442174,0.8521728515625
1.4,0.33561668,0.947784423828125
1.42,0.32401252,0.947784423828125
1.44,0.21839955,0.71600341796875
1.46,0.18158072,0.5372314453125
1.48,0.15354525,0.5372314453125
1.5,0.12003936,0.457763671875
1.52,0.10114378,0.28289794921875
1.54,0.095893435,0.28289794921875
1.56,0.07803189,0.244415283203125
1.58,0.07643818,0.234710693359375
1.6,0.073853076,0.20849609375
1.62,0.07487955,0.216278076171875
1.64,0.06693425,0.216278076171875
1.66,0.0560574,0.18499755859375
1.68,0.053938374,0.18499755859375
1.7,0.055490825,0.262359619140625
