time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,0.0,0.0
0.06,0.0,0.0
0.08,0.0,0.0
0.1,0.0,0.0
0.12,0.0,0.0
0.14,0.001201372,0.004180908203125
0.16,0.0015839294,0.004180908203125
0.18,0.002329784,0.0096435546875
0.2,0.023605911,0.160919189453125
0.22,0.06815175,0.2486572265625
0.24,0.11064661,0.314544677734375
0.26,0.12932372,0.362945556640625
0.28,0.12728223,0.363128662109375
0.3,0.11513268,0.363128662109375
0.32,0.10526103,0.2991943359375
0.34,0.094956316,0.270294189453125
0.36,0.08389063,0.23516845703125
0.38,0.07111148,0.23516845703125
0.4,0.05587891,0.180419921875
0.42,0.04281457,0.135162353515625
0.44,0.031797245,0.106201171875
0.46,0.023187354,0.08966064453125
0.48,0.043919303,0.19830322265625
0.5,0.07445081,0.259521484375
0.52,0.098867215,0.259521484375
0.54,0.10009795,0.259521484375
0.56,0.0873653,0.23016357421875
0.58,0.06792978,0.21087646484375
0.6,0.04893113,0.14501953125
0.62,0.045652702,0.194488525390625
0.64,0.09142278,0.32623291015625
0.66,0.12039079,0.32623291015625
0.68,0.12883377,0.32470703125
0.7,0.1186418,0.31927490234375
0.72,0.11142382,0.308197021484375
0.74,0.0975762,0.306060791015625
0.76,0.09085071,0.31781005859375
0.78,0.07806448,0.31781005859375
0.8,0.06318678,0.213775634765625
0.82,0.051607154,0.14385986328125
0.84,0.04063628,0.13824462890625
0.86,0.034454245,0.11968994140625
0.88,0.045822684,0.1434326171875
0.9,0.0712119,0.25830078125
0.92,0.08846702,0.268341064453125
0.94,0.09277176,0.268341064453125
0.96,0.0836867,0.245880126953125
0.98,0.06979919,0.245880126953125
1.0,0.055712372,0.150482177734375
1.02,0.048776742,0.157379150390625
1.04,0.07252345,0.351318359375
1.06,0.10471507,0.351318359375
1.08,0.117285684,0.3157958984375
1.1,0.1157317,0.33111572265625
1.12,0.11471539,0.392333984375
1.14,0.112277605,0.392333984375
1.16,0.09580642,0.2633056640625
1.18,0.08492747,0.2633056640625
1.2,0.066910505,0.208984375
1.22,0.05140165,0.19287109375
1.24,0.038983412,0.125640869140625
1.26,0.025881244,0.125640869140625
1.28,0.016772972,0.0556640625
1.3,0.028154831,0.155609130859375
1.32,0.055379152,0.192169189453125
1.34,0.07563712,0.265289306640625
1.36,0.07993685,0.265289306640625
1.38,0.07080108,0.220947265625
1.4,0.056238823,0.178253173828125
1.42,0.043106534,0.13922119140625
1.44,0.036566768,0.111907958984375
1.46,0.06723626,0.279632568359375
1.48,0.1265652,0.42144775390625
1.5,0.15787241,0.42144775390625
1.52,0.15224925,0.419219970703125
1.54,0.14054267,0.450531005859375
1.56,0.13924251,0.450531005859375
1.58,0.119226426,0.353302001953125
1.6,0.09469392,0.277801513671875
1.62,0.08751767,0.277801513671875
1.64,0.06841851,0.202667236328125
1.66,0.047213994,0.1624755859375
1.68,0.034976333,0.118804931640625
1.7,0.022615872,0.090301513671875
1.72,0.04185594,0.1533203125
