time_s,rms,peak
0.0,0.00026280363,0.00103759765625
0.02,0.0003155337,0.00103759765625
0.04,0.00029266725,0.001007080078125
0.06,0.0003167104,0.001068115234375
0.08,0.0003244049,0.001068115234375
0.1,0.00032495652,0.001068115234375
0.12,0.00032072465,0.001068115234375
0.14,0.00029305613,0.001068115234375
0.16,0.00036344797,0.001190185546875
0.18,0.0003653547,0.001190185546875
0.2,0.0018985549,0.007568359375
0.22,0.0035496014,0.00933837890625
0.24,0.036930792,0.1751708984375
0.26,0.1207777,0.39190673828125
0.28,0.17812239,0.420745849609375
0.3,0.21035728,0.489044189453125
0.32,0.2408235,0.552001953125
0.34,0.2520691,0.590545654296875
0.36,0.2561145,0.590545654296875
0.38,0.2583378,0.596649169921875
0.4,0.2592369,0.599029541015625
0.42,0.26021814,0.599029541015625
0.44,0.2297861,0.58099365234375
0.46,0.20375007,0.527862548828125
0.48,0.16488978,0.44549560546875
0.5,0.12169487,0.418060302734375
0.52,0.10941361,0.356170654296875
0.54,0.11043915,0.356170654296875
0.56,0.10237812,0.270111083984375
0.58,0.09778718,0.25518798828125
0.6,0.10146229,0.26031494140625
0.62,0.10454228,0.26031494140625
0.64,0.1070097,0.26031494140625
0.66,0.10484798,0.258758544921875
0.68,0.10473599,0.249847412109375
0.7,0.10938692,0.248382568359375
0.72,0.09196052,0.2386474609375
0.74,0.14556688,0.51422119140625
0.76,0.20014453,0.51422119140625
0.78,0.24784979,0.6021728515625
0.8,0.2642494,0.61773681640625
0.82,0.24261832,0.61773681640625
0.84,0.23158035,0.543487548828125
0.86,0.2079783,0.52178955078125
0.88,0.21180168,0.52178955078125
0.9,0.1865819,0.418914794921875
0.92,0.16214295,0.399749755859375
0.94,0.14279698,0.29833984375
0.96,0.13183405,0.29833984375
0.98,0.10299824,0.29833984375
1.0,0.070226215,0.2015380859375
1.02,0.06948999,0.2015380859375
1.04,0.07253782,0.18084716796875
1.06,0.07540865,0.18084716796875
1.08,0.0704747,0.163330078125
1.1,0.06972472,0.163330078125
1.12,0.067859076,0.14556884765625
1.14,0.06856498,0.14556884765625
1.16,0.07060152,0.126953125
1.18,0.068334036,0.126953125
1.2,0.06660774,0.1156005859375
1.22,0.081534795,0.21343994140625
1.24,0.12652381,0.3646240234375
1.26,0.16713682,0.496490478515625
1.28,0.18603954,0.496490478515625
1.3,0.18293686,0.496490478515625
1.32,0.16983043,0.442291259765625
1.34,0.16244583,0.42071533203125
1.36,0.17062534,0.41015625
1.38,0.1611731,0.40386962890625
1.4,0.14942996,0.40386962890625
1.42,0.14958005,0.40386962890625
1.44,0.13866717,0.376617431640625
1.46,0.12840801,0.309967041015625
1.48,0.11197643,0.276519775390625
1.5,0.1087272,0.276519775390625
1.52,0.15401967,0.589630126953125
1.54,0.1800314,0.589630126953125
1.56,0.1789315,0.51708984375
1.58,0.19485731,0.51708984375
1.6,0.18761912,0.46490478515625
1.62,0.17875712,0.424468994140625
1.64,0.1960603,0.47723388671875
1.66,0.18243912,0.47723388671875
1.68,0.18022992,0.46942138671875
1.7,0.15489337,0.397552490234375
1.72,0.1315987,0.397552490234375
1.74,0.11194869,0.329742431640625
1.76,0.11269746,0.329742431640625
1.78,0.12000807,0.31610107421875
1.8,0.1187936,0.276336669921875
1.82,0.11473658,0.259063720703125
1.84,0.101805486,0.24139404296875
1.86,0.10055823,0.24139404296875
1.88,0.09508039,0.2330322265625
1.9,0.085353084,0.221771240234375
1.92,0.084799394,0.202117919921875
1.94,0.075883076,0.18634033203125
1.96,0.07221524,0.16241455078125
1.98,0.12633084,0.5379638671875
2.0,0.21198379,0.6962890625
2.02,0.24995567,0.6962890625
2.04,0.25933915,0.628936767578125
2.06,0.24467339,0.628936767578125
2.08,0.23081376,0.5872802734375
2.1,0.23342013,0.578155517578125
2.12,0.2266648,0.515533447265625
2.14,0.21288638,0.442047119140625
2.16,0.18831225,0.42034912109375
2.18,0.14083877,0.393280029296875
2.2,0.096238054,0.28521728515625
2.22,0.078665406,0.17535400390625
2.24,0.08750245,0.21136474609375
2.26,0.088571675,0.21136474609375
2.28,0.091616936,0.203155517578125
2.3,0.0904048,0.190216064453125
2.32,0.08807822,0.190216064453125
2.34,0.08825437,0.1796875
2.36,0.08693884,0.175811767578125
2.38,0.083497316,0.174041748046875
2.4,0.08668899,0.17449951171875
2.42,0.08651449,0.176116943359375
2.44,0.086258195,0.180877685546875
2.46,0.08728831,0.284454345703125
2.48,0.10778396,0.311248779296875
2.5,0.15846701,0.405914306640625
2.52,0.19519709,0.405914306640625
2.54,0.19703287,0.4036865234375
2.56,0.20448911,0.396759033203125
2.58,0.19958678,0.396759033203125
2.6,0.18484634,0.37518310546875
2.62,0.1934028,0.380401611328125
2.64,0.20545223,0.40887451171875
2.66,0.21257247,0.40887451171875
2.68,0.19936322,0.40887451171875
2.7,0.15243627,0.355194091796875
2.72,0.124624036,0.400787353515625
2.74,0.1337206,0.416015625
2.76,0.16901408,0.4610595703125
2.78,0.18426977,0.462127685546875
2.8,0.18281265,0.462127685546875
2.82,0.17272456,0.445159912109375
2.84,0.16944104,0.445159912109375
2.86,0.16659787,0.445159912109375
2.88,0.14138518,0.359649658203125
2.9,0.13485241,0.35498046875
2.92,0.11588719,0.322113037109375
2.94,0.10360499,0.246551513671875
2.96,0.09906499,0.246551513671875
2.98,0.090796635,0.25030517578125
3.0,0.089279786,0.25030517578125
3.02,0.08694319,0.25030517578125
3.04,0.076356605,0.14630126953125
3.06,0.073059365,0.15447998046875
3.08,0.070032805,0.156005859375
3.1,0.06800349,0.156005859375
3.12,0.06424831,0.144989013671875
3.14,0.05734044,0.142791748046875
3.16,0.055463012,0.142791748046875
3.18,0.05688019,0.133331298828125
3.2,0.08578932,0.3712158203125
3.22,0.14430939,0.3712158203125
3.24,0.1850721,0.52276611328125
3.26,0.18679522,0.52276611328125
3.28,0.18153925,0.4840087890625
3.3,0.15952574,0.4840087890625
3.32,0.1554821,0.439544677734375
3.34,0.16256069,0.439544677734375
3.36,0.14188088,0.394195556640625
3.38,0.14330645,0.411407470703125
3.4,0.15131764,0.411407470703125
3.42,0.1360349,0.359222412109375
3.44,0.10893171,0.287200927734375
3.46,0.098103926,0.265869140625
3.48,0.11635363,0.43524169921875
3.5,0.18222862,0.5924072265625
3.52,0.19713715,0.5924072265625
3.54,0.20596716,0.5924072265625
3.56,0.19429217,0.46368408203125
3.58,0.20398344,0.58258056640625
3.6,0.19772553,0.58258056640625
3.62,0.16753356,0.46063232421875
3.64,0.19185138,0.46063232421875
3.66,0.17403893,0.46795654296875
3.68,0.14528477,0.46795654296875
3.7,0.106758244,0.270660400390625
3.72,0.11392509,0.362060546875
3.74,0.14034577,0.371856689453125
3.76,0.14529422,0.371856689453125
3.78,0.1415139,0.371856689453125
3.8,0.13194522,0.34246826171875
3.82,0.12620215,0.331268310546875
3.84,0.12612367,0.30950927734375
3.86,0.11572218,0.264556884765625
3.88,0.11495587,0.251678466796875
3.9,0.112346366,0.255096435546875
3.92,0.10667448,0.255096435546875
3.94,0.08753035,0.2470703125
3.96,0.1772755,0.565948486328125
3.98,0.23627149,0.665283203125
4.0,0.25791273,0.688385009765625
4.02,0.25944838,0.768585205078125
4.04,0.24964462,0.77703857421875
4.06,0.2730199,0.82073974609375
4.08,0.27773973,0.82928466796875
4.1,0.2574607,0.82928466796875
4.12,0.26007935,0.763031005859375
4.14,0.22475307,0.66278076171875
4.16,0.18590008,0.598968505859375
4.18,0.14373577,0.41796875
4.2,0.11468825,0.313385009765625
4.22,0.08591317,0.19976806640625
4.24,0.08385484,0.19488525390625
4.26,0.084792815,0.19488525390625
4.28,0.079829656,0.19488525390625
4.3,0.07972843,0.182159423828125
4.32,0.08089848,0.182159423828125
4.34,0.07902936,0.181182861328125
4.36,0.078166455,0.173004150390625
4.38,0.079386935,0.180908203125
4.4,0.077748194,0.180908203125
4.42,0.084557086,0.1834716796875
4.44,0.08127026,0.1834716796875
4.46,0.08038752,0.274566650390625
4.48,0.10962678,0.387603759765625
4.5,0.12838241,0.387603759765625
4.52,0.15363479,0.387603759765625
4.54,0.16379474,0.4442138671875
4.56,0.17639144,0.47442626953125
4.58,0.18664253,0.483184814453125
4.6,0.18733846,0.483184814453125
4.62,0.20184103,0.483184814453125
4.64,0.20562111,0.445343017578125
4.66,0.19971527,0.408782958984375
4.68,0.18031259,0.408782958984375
4.7,0.15234949,0.405792236328125
4.72,0.14268671,0.476348876953125
4.74,0.19185728,0.53533935546875
4.76,0.2085244,0.53533935546875
4.78,0.22019169,0.55780029296875
4.8,0.2144968,0.55780029296875
4.82,0.19414231,0.471527099609375
4.84,0.18954058,0.471527099609375
4.86,0.17879637,0.439239501953125
4.88,0.16276444,0.439239501953125
4.9,0.12565619,0.3489990234375
4.92,0.12751268,0.328033447265625
4.94,0.09652286,0.317230224609375
4.96,0.06542656,0.181976318359375
4.98,0.059381098,0.156463623046875
5.0,0.06753895,0.156463623046875
5.02,0.06438909,0.156463623046875
5.04,0.06295586,0.127471923828125
5.06,0.06213644,0.12030029296875
5.08,0.05946004,0.10528564453125
5.1,0.059752,0.10528564453125
5.12,0.062090598,0.10528564453125
5.14,0.06420342,0.105377197265625
5.16,0.059974927,0.105377197265625
5.18,0.056534838,0.10272216796875
5.2,0.065008946,0.276824951171875
5.22,0.14052595,0.53564453125
5.24,0.2032494,0.5672607421875
5.26,0.21985582,0.5672607421875
5.28,0.18147172,0.438079833984375
5.3,0.1740279,0.480255126953125
5.32,0.16938403,0.480255126953125
5.34,0.15884313,0.40496826171875
5.36,0.15559408,0.40496826171875
5.38,0.16267172,0.40496826171875
5.4,0.15524459,0.354705810546875
5.42,0.15277909,0.3255615234375
5.44,0.1509073,0.3255615234375
5.46,0.120840326,0.3255615234375
5.48,0.117343366,0.350067138671875
5.5,0.15148124,0.458465576171875
5.52,0.19658165,0.533233642578125
5.54,0.19883378,0.533233642578125
5.56,0.19701596,0.53643798828125
5.58,0.21051218,0.53643798828125
5.6,0.19052742,0.525054931640625
5.62,0.20519625,0.525054931640625
5.64,0.16715854,0.4443359375
5.66,0.17295247,0.4443359375
5.68,0.14412647,0.432464599609375
5.7,0.10559866,0.29931640625
5.72,0.10714734,0.253662109375
5.74,0.118228614,0.253662109375
5.76,0.11724742,0.252593994140625
5.78,0.115619466,0.252593994140625
5.8,0.1179157,0.24896240234375
5.82,0.11294834,0.242156982421875
5.84,0.10904852,0.2208251953125
5.86,0.11432021,0.2208251953125
5.88,0.10758407,0.212982177734375
5.9,0.10648198,0.2218017578125
5.92,0.10460274,0.23724365234375
5.94,0.09759273,0.23724365234375
5.96,0.12301648,0.436492919921875
5.98,0.2037231,0.6846923828125
6.0,0.25119442,0.6846923828125
6.02,0.248553,0.587371826171875
6.04,0.22604014,0.5643310546875
6.06,0.19915415,0.5643310546875
6.08,0.18261914,0.51531982421875
6.1,0.16897552,0.427001953125
6.12,0.14030966,0.37908935546875
6.14,0.1287101,0.33526611328125
6.16,0.10764428,0.249053955078125
6.18,0.084674306,0.195098876953125
6.2,0.20829524,0.791961669921875
6.22,0.23827147,0.791961669921875
6.24,0.2118914,0.693756103515625
6.26,0.20994781,0.574188232421875
6.28,0.2020791,0.574188232421875
6.3,0.17073211,0.50933837890625
6.32,0.138631,0.459197998046875
6.34,0.13309026,0.459197998046875
6.36,0.12791869,0.323638916015625
6.38,0.12983721,0.323638916015625
6.4,0.113877654,0.31573486328125
6.42,0.08860328,0.31573486328125
6.44,0.120068625,0.773101806640625
6.46,0.28776214,0.773101806640625
6.48,0.34290424,0.773101806640625
6.5,0.30996037,0.697662353515625
6.52,0.23971854,0.590667724609375
6.54,0.23251028,0.6011962890625
6.56,0.223644,0.6011962890625
6.58,0.22219807,0.58306884765625
6.6,0.22490971,0.539031982421875
6.62,0.24416241,0.537841796875
6.64,0.23778297,0.51995849609375
6.66,0.2398023,0.518218994140625
6.68,0.21126921,0.501739501953125
6.7,0.19722429,0.472412109375
6.72,0.19079302,0.474578857421875
6.74,0.18380864,0.569305419921875
6.76,0.19391136,0.569305419921875
6.78,0.1784383,0.569305419921875
6.8,0.17537741,0.482696533203125
6.82,0.18176876,0.454010009765625
6.84,0.21256477,0.48583984375
6.86,0.19466762,0.48583984375
6.88,0.19423637,0.53466796875
6.9,0.19075054,0.53466796875
6.92,0.15068483,0.4923095703125
6.94,0.105190836,0.318389892578125
6.96,0.085284986,0.272735595703125
6.98,0.11313845,0.27490234375
7.0,0.13421856,0.311676025390625
7.02,0.1360918,0.311676025390625
7.04,0.1363747,0.297149658203125
7.06,0.12737016,0.259552001953125
7.08,0.13121268,0.259552001953125
7.1,0.119073056,0.252471923828125
7.12,0.10757488,0.23419189453125
7.14,0.10019674,0.23419189453125
7.16,0.116289794,0.590179443359375
7.18,0.20032118,0.64324951171875
7.2,0.27156314,0.724212646484375
7.22,0.27369457,0.724212646484375
7.24,0.2463595,0.739410400390625
7.26,0.27230248,0.77032470703125
7.28,0.25970268,0.77032470703125
7.3,0.2428684,0.765869140625
7.32,0.23015215,0.625152587890625
7.34,0.21908787,0.625152587890625
7.36,0.19754407,0.51605224609375
7.38,0.16944528,0.51605224609375
7.4,0.1544363,0.51605224609375
7.42,0.14929454,0.355682373046875
7.44,0.26787055,0.938018798828125
7.46,0.30336103,0.938018798828125
7.48,0.29658237,0.938018798828125
7.5,0.24100253,0.69927978515625
7.52,0.23449847,0.741302490234375
7.54,0.24948482,0.741302490234375
7.56,0.23033321,0.6744384765625
7.58,0.26352203,0.690032958984375
7.6,0.25500613,0.690032958984375
7.62,0.24536835,0.690032958984375
7.64,0.2373876,0.588653564453125
7.66,0.23238996,0.588653564453125
7.68,0.2108103,0.51275634765625
7.7,0.20611496,0.662261962890625
7.72,0.21261548,0.662261962890625
7.74,0.20669168,0.662261962890625
7.76,0.18904522,0.558837890625
7.78,0.18392165,0.558837890625
7.8,0.17072606,0.413055419921875
7.82,0.15691078,0.413055419921875
7.84,0.15265152,0.461273193359375
7.86,0.14618988,0.461273193359375
7.88,0.13810028,0.461273193359375
7.9,0.13835867,0.396942138671875
7.92,0.16548347,0.486572265625
7.94,0.19283885,0.48883056640625
7.96,0.22287466,0.58624267578125
7.98,0.23276599,0.615692138671875
8.0,0.22916727,0.615692138671875
8.02,0.21632914,0.649749755859375
8.04,0.20366721,0.649749755859375
8.06,0.19705498,0.578277587890625
8.08,0.18235135,0.497650146484375
8.1,0.17826267,0.420867919921875
8.12,0.18373473,0.5301513671875
8.14,0.17514816,0.5301513671875
8.16,0.13604465,0.44830322265625
8.18,0.18725309,0.65997314453125
8.2,0.28162393,0.902191162109375
8.22,0.29563046,0.902191162109375
8.24,0.24480575,0.695953369140625
8.26,0.20890032,0.62017822265625
8.28,0.17327814,0.5086669921875
8.3,0.18509495,0.5086669921875
8.32,0.16963172,0.44183349609375
8.34,0.16166848,0.4312744140625
8.36,0.15206933,0.428466796875
8.38,0.1392837,0.343505859375
