time_s,rms,peak
0.0,3.5251694e-05,9.1552734375e-05
0.02,3.760897e-05,9.1552734375e-05
0.04,3.1378233e-05,6.103515625e-05
0.06,2.6333255e-05,6.103515625e-05
0.08,2.3997436e-05,6.103515625e-05
0.1,2.259792e-05,6.103515625e-05
0.12,1.9071229e-05,3.0517578125e-05
0.14,1.7514765e-05,3.0517578125e-05
0.16,1.7954968e-05,3.0517578125e-05
0.18,1.6460464e-05,3.0517578125e-05
0.2,2.5410238e-05,6.103515625e-05
0.22,4.10534e-05,9.1552734375e-05
0.24,5.062129e-05,9.1552734375e-05
0.26,5.1297167e-05,9.1552734375e-05
0.28,5.1207568e-05,9.1552734375e-05
0.3,7.458028e-05,0.00030517578125
0.32,0.00016445393,0.000640869140625
0.34,0.0037300244,0.0225830078125
0.36,0.012412585,0.060882568359375
0.38,0.024707688,0.0963134765625
0.4,0.03242331,0.10833740234375
0.42,0.034486566,0.10833740234375
0.44,0.032025456,0.09881591796875
0.46,0.028936826,0.08203125
0.48,0.022570562,0.08203125
0.5,0.017204361,0.04974365234375
0.52,0.014027499,0.04022216796875
0.54,0.012897773,0.04022216796875
0.56,0.010949817,0.033721923828125
0.58,0.009947817,0.03350830078125
0.6,0.013574841,0.051513671875
0.62,0.020754594,0.07867431640625
0.64,0.024007153,0.07867431640625
0.66,0.021818684,0.058013916015625
0.68,0.019259362,0.051239013671875
0.7,0.014671367,0.04083251953125
0.72,0.011125586,0.03741455078125
0.74,0.009483212,0.03466796875
0.76,0.009310594,0.026458740234375
0.78,0.008998772,0.026458740234375
0.8,0.008227641,0.026458740234375
0.82,0.009043147,0.03173828125
0.84,0.016218413,0.070281982421875
0.86,0.021996317,0.070281982421875
0.88,0.023111207,0.070281982421875
0.9,0.019594807,0.06005859375
0.92,0.015754204,0.0452880859375
0.94,0.012788625,0.0452880859375
0.96,0.009761974,0.029876708984375
0.98,0.00904909,0.026214599609375
1.0,0.00810104,0.026214599609375
1.02,0.007127338,0.023590087890625
1.04,0.006030519,0.020172119140625
1.06,0.009841762,0.05126953125
1.08,0.018242218,0.068328857421875
1.1,0.026455233,0.0831298828125
1.12,0.032072652,0.093780517578125
1.14,0.032821376,0.093780517578125
1.16,0.028816072,0.08026123046875
1.18,0.02267013,0.064910888671875
1.2,0.016054561,0.047393798828125
1.22,0.01361925,0.043914794921875
1.24,0.011899555,0.0323486328125
1.26,0.009868929,0.0323486328125
1.28,0.007250266,0.025115966796875
1.3,0.009866159,0.04150390625
1.32,0.016522922,0.06134033203125
1.34,0.019371975,0.06134033203125
1.36,0.017542249,0.061004638671875
1.38,0.014327489,0.044677734375
1.4,0.011315022,0.03436279296875
1.42,0.010337906,0.032073974609375
1.44,0.00941363,0.028594970703125
1.46,0.0100557115,0.028594970703125
1.48,0.009959558,0.027679443359375
1.5,0.008888493,0.027557373046875
1.52,0.008044909,0.025390625
1.54,0.01297798,0.046051025390625
1.56,0.023023592,0.075225830078125
1.58,0.028936954,0.075225830078125
1.6,0.027327368,0.069732666015625
1.62,0.0215649,0.052734375
1.64,0.015809802,0.046722412109375
1.66,0.011563182,0.034698486328125
1.68,0.009416391,0.029937744140625
1.7,0.008853358,0.023651123046875
1.72,0.009086591,0.023895263671875
1.74,0.008818484,0.023895263671875
1.76,0.008963282,0.023895263671875
1.78,0.012144682,0.04193115234375
1.8,0.02083976,0.077392578125
1.82,0.025087671,0.077392578125
1.84,0.02478645,0.077392578125
1.86,0.021340424,0.0625
1.88,0.018095514,0.0552978515625
1.9,0.016268652,0.05023193359375
1.92,0.014840693,0.041717529296875
1.94,0.014367178,0.041717529296875
1.96,0.012944857,0.038238525390625
1.98,0.010263088,0.02783203125
2.0,0.009009376,0.025482177734375
2.02,0.013843269,0.04278564453125
2.04,0.020017259,0.068084716796875
2.06,0.020663045,0.068084716796875
2.08,0.018640682,0.068084716796875
2.1,0.016990164,0.058807373046875
2.12,0.0135847945,0.043426513671875
2.14,0.012523552,0.0341796875
2.16,0.012468453,0.034515380859375
2.18,0.012295911,0.034515380859375
2.2,0.011159069,0.030731201171875
2.22,0.0085883355,0.02606201171875
2.24,0.007802263,0.028656005859375
2.26,0.01540144,0.05792236328125
2.28,0.028364211,0.0933837890625
2.3,0.039956056,0.146575927734375
2.32,0.042231053,0.146575927734375
2.34,0.038646273,0.116973876953125
2.36,0.03309377,0.116973876953125
2.38,0.028212912,0.0899658203125
2.4,0.0247022,0.0728759765625
2.42,0.020433577,0.068267822265625
2.44,0.016951745,0.052642822265625
2.46,0.01432598,0.043548583984375
2.48,0.014047911,0.04302978515625
2.5,0.019685538,0.063018798828125
2.52,0.03318379,0.119598388671875
2.54,0.03682757,0.119598388671875
2.56,0.033641186,0.091766357421875
2.58,0.028245756,0.085662841796875
2.6,0.026654845,0.073211669921875
2.62,0.023948887,0.06854248046875
2.64,0.021734599,0.06854248046875
2.66,0.018237682,0.062347412109375
2.68,0.013682207,0.04168701171875
2.7,0.011073472,0.03839111328125
2.72,0.009913344,0.029937744140625
2.74,0.014065942,0.05255126953125
2.76,0.024556171,0.11395263671875
2.78,0.03520718,0.115997314453125
2.8,0.040431205,0.115997314453125
2.82,0.036980174,0.115997314453125
2.84,0.032784455,0.10089111328125
2.86,0.027505934,0.091156005859375
2.88,0.023275629,0.063385009765625
2.9,0.01978393,0.060394287109375
2.92,0.017339194,0.04754638671875
2.94,0.01557489,0.04034423828125
2.96,0.014965358,0.036376953125
2.98,0.019900672,0.07061767578125
3.0,0.030391375,0.09912109375
3.02,0.03897918,0.111541748046875
3.04,0.043943986,0.111541748046875
3.06,0.04333523,0.111541748046875
3.08,0.03580656,0.08642578125
3.1,0.026405696,0.071929931640625
3.12,0.018017914,0.062896728515625
3.14,0.013889484,0.035858154296875
3.16,0.013333049,0.03948974609375
3.18,0.012718546,0.03948974609375
3.2,0.012736487,0.0390625
3.22,0.01740595,0.059844970703125
3.24,0.02409955,0.07275390625
3.26,0.032305498,0.083892822265625
3.28,0.033199828,0.085845947265625
3.3,0.02884152,0.085845947265625
3.32,0.022194823,0.0775146484375
3.34,0.017931396,0.064300537109375
3.36,0.01436448,0.0548095703125
3.38,0.012310644,0.035736083984375
3.4,0.011302556,0.030029296875
3.42,0.010338079,0.0299072265625
3.44,0.010722008,0.03466796875
3.46,0.014981412,0.05303955078125
3.48,0.026581405,0.094085693359375
3.5,0.035934158,0.111541748046875
3.52,0.035231616,0.111541748046875
3.54,0.022799915,0.085357666015625
3.56,0.01749188,0.050933837890625
3.58,0.014279333,0.04022216796875
3.6,0.012776372,0.04022216796875
3.62,0.012627176,0.0416259765625
3.64,0.012718612,0.0416259765625
3.66,0.0123846615,0.032806396484375
3.68,0.011685272,0.030853271484375
3.7,0.012957189,0.04595947265625
3.72,0.018507885,0.0623779296875
3.74,0.027708225,0.079803466796875
3.76,0.035865255,0.09490966796875
3.78,0.037314095,0.09490966796875
3.8,0.031048179,0.083709716796875
3.82,0.023361495,0.08074951171875
3.84,0.019183349,0.055084228515625
3.86,0.016400903,0.049224853515625
3.88,0.014670226,0.049224853515625
3.9,0.01270294,0.03851318359375
3.92,0.010388609,0.029754638671875
3.94,0.013131818,0.048736572265625
3.96,0.019851187,0.064971923828125
3.98,0.025454663,0.07342529296875
4.0,0.028063994,0.083526611328125
4.02,0.027640881,0.083526611328125
4.04,0.022977931,0.064544677734375
4.06,0.020139512,0.061737060546875
4.08,0.019045249,0.057891845703125
4.1,0.016599052,0.051544189453125
4.12,0.0130806435,0.042938232421875
4.14,0.011869033,0.029022216796875
4.16,0.010693201,0.030517578125
4.18,0.012557799,0.041168212890625
4.2,0.021572296,0.103546142578125
4.22,0.032423053,0.119537353515625
4.24,0.033902932,0.119537353515625
4.26,0.02880472,0.08233642578125
4.28,0.02406904,0.077606201171875
4.3,0.01677049,0.061553955078125
4.32,0.013773954,0.037811279296875
4.34,0.014458159,0.036895751953125
4.36,0.014154928,0.036895751953125
4.38,0.012877492,0.036895751953125
4.4,0.011081782,0.03570556640625
4.42,0.0120182745,0.042205810546875
4.44,0.017856216,0.0633544921875
4.46,0.023119286,0.08587646484375
4.48,0.023815086,0.08587646484375
4.5,0.019471182,0.0653076171875
4.52,0.01684385,0.04736328125
4.54,0.014417241,0.04736328125
4.56,0.011315444,0.03155517578125
4.58,0.009527324,0.027496337890625
4.6,0.009307682,0.027740478515625
4.62,0.009314689,0.027740478515625
4.64,0.008528665,0.025177001953125
4.66,0.012112986,0.04119873046875
4.68,0.018751577,0.060943603515625
4.7,0.026830235,0.08013916015625
4.72,0.031447586,0.09344482421875
4.74,0.02855252,0.09344482421875
4.76,0.023636041,0.08270263671875
4.78,0.017729977,0.06146240234375
4.8,0.013872183,0.037811279296875
4.82,0.012972108,0.038055419921875
4.84,0.011831457,0.038055419921875
4.86,0.010195522,0.03118896484375
4.88,0.009173682,0.03118896484375
4.9,0.011017034,0.042633056640625
4.92,0.01841866,0.0625
4.94,0.028357863,0.09814453125
4.96,0.03197099,0.09814453125
4.98,0.029353704,0.080078125
5.0,0.025862912,0.07940673828125
