time_s,rms,peak
0.0,9.583654e-07,3.0517578125e-05
0.02,1.4597385e-05,6.103515625e-05
0.04,3.5986584e-05,0.000152587890625
0.06,6.0033766e-05,0.000152587890625
0.08,0.000163527,0.000701904296875
0.1,0.00025592124,0.000701904296875
0.12,0.00029731265,0.000885009765625
0.14,0.0004314869,0.001190185546875
0.16,0.00050349213,0.001190185546875
0.18,0.0005887328,0.001312255859375
0.2,0.000626241,0.001678466796875
0.22,0.00071630545,0.00201416015625
0.24,0.00087963004,0.00250244140625
0.26,0.00089929707,0.00250244140625
0.28,0.0008032742,0.002166748046875
0.3,0.0008630424,0.00225830078125
0.32,0.00087265094,0.00225830078125
0.34,0.0009057384,0.002227783203125
0.36,0.00089840905,0.002227783203125
0.38,0.0012258327,0.002655029296875
0.4,0.0012877973,0.00347900390625
0.42,0.0011611924,0.00347900390625
0.44,0.001329881,0.00347900390625
0.46,0.0013118824,0.003143310546875
0.48,0.0013450636,0.003265380859375
0.5,0.0015019401,0.0032958984375
0.52,0.0014675512,0.0032958984375
0.54,0.0018075657,0.004547119140625
0.56,0.0020370504,0.005096435546875
0.58,0.0016835942,0.005096435546875
0.6,0.0019778975,0.005096435546875
0.62,0.0020876224,0.00555419921875
0.64,0.0019747748,0.00555419921875
0.66,0.0018214552,0.0045166015625
0.68,0.001984126,0.00506591796875
0.7,0.0023393051,0.005462646484375
0.72,0.0026100685,0.00787353515625
0.74,0.0024825009,0.00787353515625
0.76,0.0028348772,0.00750732421875
0.78,0.003102149,0.007080078125
0.8,0.0030372038,0.0069580078125
0.82,0.0030197706,0.006988525390625
0.84,0.0029327136,0.0089111328125
0.86,0.0031758242,0.0089111328125
0.88,0.0034747557,0.00885009765625
0.9,0.003331743,0.00885009765625
0.92,0.002679296,0.007415771484375
0.94,0.0031965973,0.01080322265625
0.96,0.004074437,0.01080322265625
0.98,0.005105538,0.013824462890625
1.0,0.004839005,0.013824462890625
1.02,0.0047960468,0.011199951171875
1.04,0.0048595564,0.0111083984375
1.06,0.006010703,0.02337646484375
1.08,0.006234905,0.02337646484375
1.1,0.0044055576,0.0147705078125
1.12,0.005382506,0.01690673828125
1.14,0.007374178,0.020721435546875
1.16,0.008642858,0.02142333984375
1.18,0.008429255,0.02142333984375
1.2,0.008346102,0.02142333984375
1.22,0.0076769837,0.017913818359375
1.24,0.0067265634,0.020050048828125
1.26,0.007114435,0.02362060546875
1.28,0.008685294,0.025299072265625
1.3,0.0100267185,0.031951904296875
1.32,0.010781506,0.033843994140625
1.34,0.011278937,0.033843994140625
1.36,0.012010752,0.03070068359375
1.38,0.013864968,0.045440673828125
1.4,0.013768848,0.045440673828125
1.42,0.013916014,0.045440673828125
1.44,0.01730279,0.04632568359375
1.46,0.018773444,0.04632568359375
1.48,0.018286591,0.049285888671875
1.5,0.01938116,0.06072998046875
1.52,0.01949737,0.06072998046875
1.54,0.017562402,0.045135498046875
1.56,0.019448925,0.057861328125
1.58,0.025706122,0.094696044921875
1.6,0.026516031,0.094696044921875
1.62,0.027220102,0.094696044921875
1.64,0.022824977,0.070068359375
1.66,0.02355465,0.0716552734375
1.68,0.022459453,0.0716552734375
1.7,0.023982035,0.067138671875
1.72,0.027554603,0.084320068359375
1.74,0.02847057,0.0914306640625
1.76,0.029952915,0.0914306640625
1.78,0.036799893,0.12579345703125
1.8,0.04039304,0.12579345703125
1.82,0.03800683,0.120086669921875
1.84,0.039857242,0.120086669921875
1.86,0.043060757,0.120086669921875
1.88,0.0424691,0.14215087890625
1.9,0.049964428,0.14215087890625
1.92,0.049195856,0.14678955078125
1.94,0.049708713,0.14678955078125
1.96,0.055334583,0.162994384765625
1.98,0.06456274,0.185760498046875
2.0,0.06560628,0.185760498046875
2.02,0.05837109,0.16851806640625
2.04,0.06501139,0.209442138671875
2.06,0.06897301,0.209442138671875
2.08,0.07199188,0.209442138671875
2.1,0.069385014,0.223358154296875
2.12,0.07591659,0.223358154296875
2.14,0.078133285,0.232940673828125
2.16,0.09078513,0.273162841796875
2.18,0.10358324,0.30767822265625
2.2,0.10482939,0.30767822265625
2.22,0.106161684,0.316650390625
2.24,0.11320128,0.343536376953125
2.26,0.12622674,0.416839599609375
2.28,0.13471974,0.416839599609375
2.3,0.1375783,0.4478759765625
2.32,0.14263044,0.4478759765625
2.34,0.13710408,0.37579345703125
2.36,0.13595293,0.37579345703125
2.38,0.13970104,0.396270751953125
2.4,0.153359,0.525634765625
2.42,0.16117123,0.525634765625
2.44,0.16130945,0.466827392578125
2.46,0.16728753,0.5162353515625
2.48,0.17152534,0.5162353515625
2.5,0.16782765,0.5162353515625
2.52,0.16865095,0.63104248046875
2.54,0.1985574,0.63104248046875
2.56,0.20466723,0.630035400390625
2.58,0.19209196,0.608978271484375
2.6,0.16831931,0.501678466796875
2.62,0.1609532,0.493865966796875
2.64,0.1617404,0.5655517578125
2.66,0.16806474,0.5655517578125
2.68,0.18351737,0.584930419921875
2.7,0.18404947,0.584930419921875
2.72,0.19625594,0.577056884765625
2.74,0.19702296,0.577056884765625
2.76,0.19869606,0.59857177734375
2.78,0.19338341,0.59857177734375
2.8,0.19515848,0.578033447265625
2.82,0.19112018,0.578033447265625
2.84,0.17688751,0.578033447265625
2.86,0.1722266,0.500946044921875
2.88,0.14920537,0.500946044921875
2.9,0.14591774,0.500946044921875
2.92,0.14262111,0.426971435546875
2.94,0.148099,0.448883056640625
