time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,0.0,0.0
0.06,0.0,0.0
0.08,0.0,0.0
0.1,0.0,0.0
0.12,0.0,0.0
0.14,0.0,0.0
0.16,0.0,0.0
0.18,0.0,0.0
0.2,0.0,0.0
0.22,0.0,0.0
0.24,0.0,0.0
0.26,0.0,0.0
0.28,0.0,0.0
0.3,0.0,0.0
0.32,0.0,0.0
0.34,0.0,0.0
0.36,4.819539e-05,0.000518798828125
0.38,0.035542198,0.15423583984375
0.4,0.13222738,0.645721435546875
0.42,0.20706275,0.834564208984375
0.44,0.2723688,0.90447998046875
0.46,0.30688488,0.92633056640625
0.48,0.3053762,0.948822021484375
0.5,0.30457094,0.948822021484375
0.52,0.2976086,0.948822021484375
0.54,0.27993342,0.889434814453125
0.56,0.28625923,0.865966796875
0.58,0.2613096,0.76873779296875
0.6,0.23044826,0.712615966796875
0.62,0.19773456,0.583160400390625
0.64,0.12188367,0.33056640625
0.66,0.0913949,0.20782470703125
0.68,0.10776076,0.262969970703125
0.7,0.1498696,0.350067138671875
0.72,0.1755374,0.350067138671875
0.74,0.17071389,0.3475341796875
0.76,0.17213343,0.3475341796875
0.78,0.17474747,0.329315185546875
0.8,0.17117922,0.329437255859375
0.82,0.16902487,0.329437255859375
0.84,0.15955062,0.329437255859375
0.86,0.13560554,0.289794921875
0.88,0.1615106,0.650177001953125
0.9,0.22055076,0.825286865234375
0.92,0.3088179,0.838409423828125
0.94,0.3162555,0.838409423828125
0.96,0.3188033,0.764739990234375
0.98,0.28188217,0.629669189453125
1.0,0.24660988,0.6724853515625
1.02,0.2709448,0.6724853515625
1.04,0.26167527,0.670928955078125
1.06,0.23444337,0.535552978515625
1.08,0.21536145,0.535552978515625
1.1,0.13882868,0.32232666015625
1.12,0.07459934,0.19384765625
1.14,0.07094429,0.217864990234375
1.16,0.07325651,0.217864990234375
1.18,0.0667596,0.217864990234375
1.2,0.057221662,0.13262939453125
1.22,0.055432476,0.13262939453125
1.24,0.048308235,0.110443115234375
1.26,0.04434551,0.09417724609375
1.28,0.043554302,0.08209228515625
1.3,0.044623032,0.0894775390625
1.32,0.046795294,0.155120849609375
1.34,0.043853384,0.155120849609375
1.36,0.043456182,0.165863037109375
1.38,0.054014597,0.205230712890625
1.4,0.10693034,0.384002685546875
1.42,0.16988005,0.5323486328125
1.44,0.20491669,0.5323486328125
1.46,0.23160778,0.5323486328125
1.48,0.21930858,0.453948974609375
1.5,0.20548597,0.453948974609375
1.52,0.20886685,0.4190673828125
1.54,0.19753236,0.41656494140625
1.56,0.18752304,0.3895263671875
1.58,0.20221546,0.403167724609375
1.6,0.17725322,0.442108154296875
1.62,0.23116754,0.896026611328125
1.64,0.29194653,0.896026611328125
1.66,0.3327582,0.896026611328125
1.68,0.31345448,0.68853759765625
1.7,0.26163948,0.68463134765625
1.72,0.28422248,0.68463134765625
1.74,0.26100805,0.6009521484375
1.76,0.23516311,0.6009521484375
1.78,0.24338567,0.6009521484375
