time_s,rms,peak
0.0,0.0,0.0
0.02,0.0,0.0
0.04,0.0,0.0
0.06,0.0,0.0
0.08,0.0,0.0
0.1,0.0,0.0
0.12,0.0,0.0
0.14,0.0,0.0
0.16,0.0,0.0
0.18,0.0,0.0
0.2,0.0,0.0
0.22,0.0,0.0
0.24,0.0,0.0
0.26,0.0,0.0
0.28,0.0,0.0
0.3,0.0,0.0
0.32,0.0,0.0
0.34,0.0,0.0
0.36,0.0,0.0
0.38,0.0,0.0
0.4,0.0,0.0
0.42,0.0,0.0
0.44,0.0,0.0
0.46,0.0,0.0
0.48,0.0,0.0
0.5,0.0,0.0
0.52,0.0,0.0
0.54,0.0,0.0
0.56,0.0,0.0
0.58,0.0,0.0
0.6,0.0,0.0
0.62,2.0776864e-05,0.000152587890625
0.64,5.8625017e-05,0.00018310546875
0.66,8.259196e-05,0.00018310546875
0.68,0.00022651507,0.0008544921875
0.7,0.013566315,0.086395263671875
0.72,0.028055012,0.11614990234375
0.74,0.06389413,0.1881103515625
0.76,0.09424032,0.227752685546875
0.78,0.10515177,0.227752685546875
0.8,0.0947767,0.19720458984375
0.82,0.09871014,0.20135498046875
0.84,0.09217416,0.20135498046875
0.86,0.100406244,0.196258544921875
0.88,0.09935962,0.198516845703125
0.9,0.10820624,0.202423095703125
0.92,0.1064303,0.203033447265625
0.94,0.11287426,0.204010009765625
0.96,0.10842536,0.204010009765625
0.98,0.111738205,0.20684814453125
1.0,0.11516079,0.247467041015625
1.02,0.19040039,0.733917236328125
1.04,0.28741634,0.754364013671875
1.06,0.26373193,0.754364013671875
1.08,0.14285213,0.41168212890625
1.1,0.1539007,0.3472900390625
1.12,0.15712376,0.3472900390625
1.14,0.14352223,0.29010009765625
1.16,0.12348273,0.29010009765625
1.18,0.10686007,0.29010009765625
1.2,0.08580537,0.20611572265625
1.22,0.09021827,0.20611572265625
1.24,0.091271386,0.183380126953125
1.26,0.09323413,0.183380126953125
1.28,0.08618253,0.1556396484375
1.3,0.08931577,0.1632080078125
1.32,0.08937062,0.1632080078125
1.34,0.08520134,0.15338134765625
1.36,0.08420937,0.15338134765625
1.38,0.08544725,0.149658203125
1.4,0.0870429,0.1458740234375
1.42,0.08363194,0.148284912109375
1.44,0.08259692,0.149383544921875
1.46,0.08370997,0.149383544921875
1.48,0.085288964,0.149383544921875
1.5,0.08221293,0.14019775390625
1.52,0.08148071,0.144256591796875
1.54,0.083858825,0.14654541015625
1.56,0.08582844,0.14654541015625
1.58,0.08164332,0.14508056640625
1.6,0.08032758,0.14508056640625
1.62,0.081718706,0.14105224609375
1.64,0.08399619,0.151092529296875
1.66,0.08081407,0.1556396484375
1.68,0.07908663,0.1556396484375
1.7,0.08025952,0.1497802734375
1.72,0.08254311,0.13934326171875
1.74,0.079640836,0.13934326171875
1.76,0.07790298,0.13934326171875
1.78,0.078309126,0.141021728515625
1.8,0.079574265,0.141021728515625
1.82,0.076209515,0.133880615234375
1.84,0.07543328,0.133880615234375
1.86,0.07884249,0.156219482421875
