time_s,rms,peak
0.0,0.00018212723,0.00115966796875
0.02,0.008263465,0.0426025390625
0.04,0.017715484,0.05609130859375
0.06,0.023240777,0.05621337890625
0.08,0.024074001,0.05621337890625
0.1,0.023122543,0.05731201171875
0.12,0.02262614,0.062408447265625
0.14,0.021718305,0.062408447265625
0.16,0.021063898,0.06085205078125
0.18,0.020348996,0.06085205078125
0.2,0.019300748,0.05340576171875
0.22,0.01845463,0.053314208984375
0.24,0.016771462,0.0474853515625
0.26,0.0158694,0.0423583984375
0.28,0.015333445,0.03857421875
0.3,0.014933108,0.03857421875
0.32,0.014200142,0.034454345703125
0.34,0.0133762825,0.02886962890625
0.36,0.013060313,0.027252197265625
0.38,0.013085068,0.027313232421875
0.4,0.013024499,0.0284423828125
0.42,0.012713257,0.0284423828125
0.44,0.012718684,0.029144287109375
0.46,0.012557999,0.029144287109375
0.48,0.012031044,0.029144287109375
0.5,0.0131750675,0.045166015625
0.52,0.015841331,0.04974365234375
0.54,0.017474802,0.055084228515625
0.56,0.017195238,0.055084228515625
0.58,0.01567529,0.049713134765625
0.6,0.014376793,0.0462646484375
0.62,0.013262627,0.041473388671875
0.64,0.012135474,0.038299560546875
0.66,0.0115885325,0.033538818359375
0.68,0.0109061105,0.0330810546875
0.7,0.010285979,0.0267333984375
0.72,0.009582731,0.024658203125
0.74,0.008998138,0.024078369140625
0.76,0.00863178,0.024078369140625
0.78,0.008330131,0.021026611328125
0.8,0.007964013,0.0191650390625
0.82,0.0076708235,0.01898193359375
0.84,0.0074487943,0.01898193359375
0.86,0.007536455,0.01898193359375
0.88,0.007873654,0.02001953125
0.9,0.008038451,0.02001953125
0.92,0.008059311,0.018280029296875
0.94,0.008385776,0.02447509765625
0.96,0.015272713,0.0443115234375
0.98,0.020562405,0.05224609375
1.0,0.021596545,0.053680419921875
1.02,0.021341285,0.053680419921875
1.04,0.020553403,0.051544189453125
1.06,0.019753752,0.052032470703125
1.08,0.019019479,0.052032470703125
1.1,0.017816596,0.04791259765625
1.12,0.01663503,0.039031982421875
1.14,0.015175277,0.037841796875
1.16,0.013664815,0.0322265625
1.18,0.012818388,0.03125
1.2,0.012312732,0.030517578125
1.22,0.011885788,0.031219482421875
1.24,0.011457657,0.031219482421875
1.26,0.010752335,0.02972412109375
1.28,0.01036308,0.029052734375
1.3,0.010575743,0.02783203125
1.32,0.0107414,0.03045654296875
